date,trend_value,keyword
2024-01-21,70.0,vreme sutra
2024-01-28,30.0,vreme sutra
2024-02-04,30.0,vreme sutra
2024-02-11,50.0,vreme sutra
2024-02-18,40.0,vreme sutra
2024-02-25,50.0,vreme sutra
2024-03-03,60.0,vreme sutra
2024-03-10,60.0,vreme sutra
2024-03-17,60.0,vreme sutra
2024-03-24,60.0,vreme sutra
2024-03-31,60.0,vreme sutra
2024-04-07,40.0,vreme sutra
2024-04-14,100.0,vreme sutra
2024-04-21,90.0,vreme sutra
2024-04-28,90.0,vreme sutra
2024-05-05,100.0,vreme sutra
2024-05-12,100.0,vreme sutra
2024-05-19,120.0,vreme sutra
2024-05-26,80.0,vreme sutra
2024-06-02,80.0,vreme sutra
2024-06-09,160.0,vreme sutra
2024-06-16,350.0,vreme sutra
2024-06-23,730.0,vreme sutra
2024-06-30,800.0,vreme sutra
2024-07-07,670.0,vreme sutra
2024-07-14,960.0,vreme sutra
2024-07-21,710.0,vreme sutra
2024-07-28,800.0,vreme sutra
2024-08-04,520.0,vreme sutra
2024-08-11,750.0,vreme sutra
2024-08-18,740.0,vreme sutra
2024-08-25,640.0,vreme sutra
2024-09-01,600.0,vreme sutra
2024-09-08,1000.0,vreme sutra
2024-09-15,520.0,vreme sutra
2024-09-22,70.0,vreme sutra
2024-09-29,100.0,vreme sutra
2024-10-06,90.0,vreme sutra
2024-10-13,50.0,vreme sutra
2024-10-20,40.0,vreme sutra
2024-10-27,40.0,vreme sutra
2024-11-03,30.0,vreme sutra
2024-11-10,50.0,vreme sutra
2024-11-17,60.0,vreme sutra
2024-11-24,60.0,vreme sutra
2024-12-01,40.0,vreme sutra
2024-12-08,40.0,vreme sutra
2024-12-15,40.0,vreme sutra
2024-12-22,50.0,vreme sutra
2024-12-29,40.0,vreme sutra
2025-01-05,50.0,vreme sutra
2025-01-12,30.0,vreme sutra
2025-01-19,30.0,vreme sutra
2025-01-26,400.0,vreme sutra
2025-02-02,560.0,vreme sutra
2025-02-09,710.0,vreme sutra
2025-02-16,670.0,vreme sutra
2025-02-23,650.0,vreme sutra
2025-03-02,540.0,vreme sutra
2025-03-09,830.0,vreme sutra
2025-03-16,760.0,vreme sutra
2025-03-23,820.0,vreme sutra
2025-03-30,980.0,vreme sutra
2025-04-06,840.0,vreme sutra
2025-04-13,540.0,vreme sutra
2025-04-20,80.0,vreme sutra
2025-04-27,40.0,vreme sutra
2025-05-04,80.0,vreme sutra
2025-05-11,80.0,vreme sutra
2025-05-18,80.0,vreme sutra
2025-05-25,60.0,vreme sutra
2025-06-01,40.0,vreme sutra
2025-06-08,50.0,vreme sutra
2025-06-15,30.0,vreme sutra
2025-06-22,50.0,vreme sutra
2025-06-29,30.0,vreme sutra
2025-07-06,80.0,vreme sutra
2025-07-13,60.0,vreme sutra
2025-07-20,60.0,vreme sutra
2025-07-27,70.0,vreme sutra
2025-08-03,50.0,vreme sutra
2025-08-10,40.0,vreme sutra
2025-08-17,60.0,vreme sutra
2025-08-24,60.0,vreme sutra
2025-08-31,60.0,vreme sutra
2025-09-07,70.0,vreme sutra
2025-09-14,60.0,vreme sutra
2025-09-21,60.0,vreme sutra
2025-09-28,70.0,vreme sutra
2025-10-05,60.0,vreme sutra
2025-10-12,50.0,vreme sutra
2025-10-19,70.0,vreme sutra
2025-10-26,40.0,vreme sutra
2025-11-02,70.0,vreme sutra
2025-11-09,50.0,vreme sutra
2025-11-16,70.0,vreme sutra
2025-11-23,60.0,vreme sutra
2025-11-30,50.0,vreme sutra
2025-12-07,30.0,vreme sutra
2025-12-14,20.0,vreme sutra
2025-12-21,30.0,vreme sutra
2025-12-28,40.0,vreme sutra
