date,trend_value,keyword
2023-12-24,192.32075970978028,vitamin c
2023-12-31,164.84636546552596,vitamin c
2024-01-07,197.81563855863115,vitamin c
2024-01-14,241.77466934943806,vitamin c
2024-01-21,274.74394244254324,vitamin c
2024-01-28,241.77466934943806,vitamin c
2024-02-04,271.99650301811783,vitamin c
2024-02-11,230.78491165173634,vitamin c
2024-02-18,252.7644270471398,vitamin c
2024-02-25,236.2797905005872,vitamin c
2024-03-03,219.79515395403462,vitamin c
2024-03-10,219.79515395403462,vitamin c
2024-03-17,189.57332028535484,vitamin c
2024-03-24,236.2797905005872,vitamin c
2024-03-31,170.3412443143768,vitamin c
2024-04-07,186.8258808609294,vitamin c
2024-04-14,219.79515395403462,vitamin c
2024-04-21,214.30027510518374,vitamin c
2024-04-28,195.0681991342057,vitamin c
2024-05-05,189.57332028535484,vitamin c
2024-05-12,203.310517407482,vitamin c
2024-05-19,151.10916834339878,vitamin c
2024-05-26,211.5528356807583,vitamin c
2024-06-02,167.59380488995137,vitamin c
2024-06-09,170.3412443143768,vitamin c
2024-06-16,134.62453179684618,vitamin c
2024-06-23,131.87709237242075,vitamin c
2024-06-30,126.3822135235699,vitamin c
2024-07-07,131.87709237242075,vitamin c
2024-07-14,140.11941064569706,vitamin c
2024-07-21,164.84636546552596,vitamin c
2024-07-28,156.60404719224965,vitamin c
2024-08-04,151.10916834339878,vitamin c
2024-08-11,156.60404719224965,vitamin c
2024-08-18,162.09892604110053,vitamin c
2024-08-25,159.3514866166751,vitamin c
2024-09-01,175.83612316322768,vitamin c
2024-09-08,173.08868373880225,vitamin c
2024-09-15,181.33100201207856,vitamin c
2024-09-22,181.33100201207856,vitamin c
2024-09-29,175.83612316322768,vitamin c
2024-10-06,178.58356258765312,vitamin c
2024-10-13,178.58356258765312,vitamin c
2024-10-20,181.33100201207856,vitamin c
2024-10-27,186.8258808609294,vitamin c
2024-11-03,208.80539625633287,vitamin c
2024-11-10,206.05795683190743,vitamin c
2024-11-17,195.0681991342057,vitamin c
2024-11-24,261.0067453204161,vitamin c
2024-12-01,225.29003280288546,vitamin c
2024-12-08,197.81563855863115,vitamin c
2024-12-15,156.60404719224965,vitamin c
2024-12-22,159.3514866166751,vitamin c
2024-12-29,189.57332028535484,vitamin c
