keyword,ISO_YEAR,ISO_WEEK,trend_value
bol u misicima,2020,12,0.0
bol u misicima,2020,13,75.94673645320196
bol u misicima,2020,14,108.96705665024629
bol u misicima,2020,15,0.0
bol u misicima,2020,16,0.0
bol u misicima,2020,17,0.0
bol u misicima,2020,18,0.0
bol u misicima,2020,19,97.40994458128078
bol u misicima,2020,20,0.0
bol u misicima,2020,21,0.0
bol u misicima,2020,22,69.3426724137931
bol u misicima,2020,23,0.0
bol u misicima,2020,24,0.0
bol u misicima,2020,25,95.75892857142857
bol u misicima,2020,26,0.0
bol u misicima,2020,27,125.47721674876847
bol u misicima,2020,28,0.0
bol u misicima,2020,29,102.36299261083744
bol u misicima,2020,30,0.0
bol u misicima,2020,31,0.0
bol u misicima,2020,32,0.0
bol u misicima,2020,33,165.10160098522167
bol u misicima,2020,34,0.0
bol u misicima,2020,35,0.0
bol u misicima,2020,36,0.0
bol u misicima,2020,37,0.0
bol u misicima,2020,38,0.0
bol u misicima,2020,39,0.0
bol u misicima,2020,40,0.0
bol u misicima,2020,41,0.0
bol u misicima,2020,42,0.0
bol u misicima,2020,43,0.0
bol u misicima,2020,44,0.0
bol u misicima,2020,45,0.0
bol u misicima,2020,46,0.0
bol u misicima,2020,47,95.75892857142857
bol u misicima,2020,48,95.75892857142857
bol u misicima,2020,49,122.17518472906403
bol u misicima,2020,50,0.0
bol u misicima,2020,51,74.29572044334975
bol u misicima,2020,52,0.0
bol u misicima,2020,53,89.15486453201969
bol u misicima,2021,1,75.94673645320195
bol u misicima,2021,2,0.0
bol u misicima,2021,3,74.29572044334974
bol u misicima,2021,4,0.0
bol u misicima,2021,5,70.99368842364531
bol u misicima,2021,6,108.96705665024628
bol u misicima,2021,7,0.0
bol u misicima,2021,8,0.0
bol u misicima,2021,9,102.36299261083742
bol u misicima,2021,10,66.04064039408865
bol u misicima,2021,11,74.29572044334974
bol u misicima,2021,12,0.0
bol u misicima,2021,13,0.0
bol u misicima,2021,14,0.0
bol u misicima,2021,15,72.64470443349752
bol u misicima,2021,16,0.0
bol u misicima,2021,17,0.0
bol u misicima,2021,18,0.0
bol u misicima,2021,19,0.0
bol u misicima,2021,20,0.0
bol u misicima,2021,21,0.0
bol u misicima,2021,22,0.0
bol u misicima,2021,23,0.0
bol u misicima,2021,24,0.0
bol u misicima,2021,25,0.0
bol u misicima,2021,26,0.0
bol u misicima,2021,27,0.0
bol u misicima,2021,28,0.0
bol u misicima,2021,29,0.0
bol u misicima,2021,30,0.0
bol u misicima,2021,31,0.0
bol u misicima,2021,32,0.0
bol u misicima,2021,33,0.0
bol u misicima,2021,34,0.0
bol u misicima,2021,35,0.0
bol u misicima,2021,36,0.0
bol u misicima,2021,37,0.0
bol u misicima,2021,38,0.0
bol u misicima,2021,39,87.50384852216747
bol u misicima,2021,40,0.0
bol u misicima,2021,41,0.0
bol u misicima,2021,42,0.0
bol u misicima,2021,43,0.0
bol u misicima,2021,44,0.0
bol u misicima,2021,45,0.0
bol u misicima,2021,46,0.0
bol u misicima,2021,47,0.0
bol u misicima,2021,48,0.0
bol u misicima,2021,49,0.0
bol u misicima,2021,50,0.0
bol u misicima,2021,51,0.0
bol u misicima,2021,52,0.0
bol u misicima,2022,1,0.0
bol u misicima,2022,2,0.0
bol u misicima,2022,3,66.04064039408865
bol u misicima,2022,4,112.26908866995072
bol u misicima,2022,5,0.0
bol u misicima,2022,6,87.50384852216747
bol u misicima,2022,7,92.45689655172411
bol u misicima,2022,8,62.73860837438422
bol u misicima,2022,9,0.0
bol u misicima,2022,10,57.78556034482757
bol u misicima,2022,11,0.0
bol u misicima,2022,12,75.94673645320195
bol u misicima,2022,13,52.832512315270925
bol u misicima,2022,14,0.0
bol u misicima,2022,15,0.0
bol u misicima,2022,16,0.0
bol u misicima,2022,17,0.0
bol u misicima,2022,18,0.0
bol u misicima,2022,19,0.0
bol u misicima,2022,20,0.0
bol u misicima,2022,21,0.0
bol u misicima,2022,22,0.0
bol u misicima,2022,23,0.0
bol u misicima,2022,24,0.0
bol u misicima,2022,25,0.0
bol u misicima,2022,26,0.0
bol u misicima,2022,27,77.59775246305418
bol u misicima,2022,28,0.0
bol u misicima,2022,29,0.0
bol u misicima,2022,30,0.0
bol u misicima,2022,31,0.0
bol u misicima,2022,32,0.0
bol u misicima,2022,33,0.0
bol u misicima,2022,34,107.31604064039406
bol u misicima,2022,35,0.0
bol u misicima,2022,36,0.0
bol u misicima,2022,37,0.0
bol u misicima,2022,38,0.0
bol u misicima,2022,39,0.0
bol u misicima,2022,40,0.0
bol u misicima,2022,41,0.0
bol u misicima,2022,42,62.73860837438422
bol u misicima,2022,43,0.0
bol u misicima,2022,44,0.0
bol u misicima,2022,45,0.0
bol u misicima,2022,46,66.04064039408865
bol u misicima,2022,47,0.0
bol u misicima,2022,48,0.0
bol u misicima,2022,49,0.0
bol u misicima,2022,50,0.0
bol u misicima,2022,51,0.0
bol u misicima,2022,52,0.0
bol u misicima,2023,1,61.08759236453201
bol u misicima,2023,2,57.78556034482757
bol u misicima,2023,3,0.0
bol u misicima,2023,4,0.0
bol u misicima,2023,5,75.94673645320195
bol u misicima,2023,6,70.99368842364531
bol u misicima,2023,7,67.69165640394087
bol u misicima,2023,8,0.0
bol u misicima,2023,9,67.69165640394087
bol u misicima,2023,10,69.3426724137931
bol u misicima,2023,11,0.0
bol u misicima,2023,12,0.0
bol u misicima,2023,13,67.69165640394087
bol u misicima,2023,14,82.55080049261082
bol u misicima,2023,15,0.0
bol u misicima,2023,16,0.0
bol u misicima,2023,17,0.0
bol u misicima,2023,18,0.0
bol u misicima,2023,19,57.78556034482757
bol u misicima,2023,20,0.0
bol u misicima,2023,21,0.0
bol u misicima,2023,22,0.0
bol u misicima,2023,23,0.0
bol u misicima,2023,24,77.59775246305418
bol u misicima,2023,25,0.0
bol u misicima,2023,26,0.0
bol u misicima,2023,27,0.0
bol u misicima,2023,28,0.0
bol u misicima,2023,29,0.0
bol u misicima,2023,30,0.0
bol u misicima,2023,31,0.0
bol u misicima,2023,32,0.0
bol u misicima,2023,33,0.0
bol u misicima,2023,34,77.37505728032993
bol u misicima,2023,35,0.0
bol u misicima,2023,36,0.0
bol u misicima,2023,37,0.0
bol u misicima,2023,38,0.0
bol u misicima,2023,39,0.0
bol u misicima,2023,40,0.0
bol u misicima,2023,41,0.0
bol u misicima,2023,42,68.58243713483789
bol u misicima,2023,43,0.0
bol u misicima,2023,44,0.0
bol u misicima,2023,45,71.2202231784855
bol u misicima,2023,46,0.0
bol u misicima,2023,47,68.58243713483789
bol u misicima,2023,48,0.0
bol u misicima,2023,49,0.0
bol u misicima,2023,50,0.0
bol u misicima,2023,51,0.0
bol u misicima,2023,52,0.0
bol u misicima,2024,1,0.0
bol u misicima,2024,2,0.0
bol u misicima,2024,3,0.0
bol u misicima,2024,4,0.0
bol u misicima,2024,5,0.0
bol u misicima,2024,6,0.0
bol u misicima,2024,7,0.0
bol u misicima,2024,8,0.0
bol u misicima,2024,9,0.0
bol u misicima,2024,10,0.0
bol u misicima,2024,11,0.0
bol u misicima,2024,12,0.0
bol u misicima,2024,13,0.0
bol u misicima,2024,14,0.0
bol u misicima,2024,15,0.0
bol u misicima,2024,16,0.0
bol u misicima,2024,17,0.0
bol u misicima,2024,18,0.0
bol u misicima,2024,19,0.0
bol u misicima,2024,20,0.0
bol u misicima,2024,21,0.0
bol u misicima,2024,22,0.0
bol u misicima,2024,23,0.0
bol u misicima,2024,24,0.0
bol u misicima,2024,25,0.0
bol u misicima,2024,26,0.0
bol u misicima,2024,27,0.0
bol u misicima,2024,28,0.0
bol u misicima,2024,29,0.0
bol u misicima,2024,30,0.0
bol u misicima,2024,31,0.0
bol u misicima,2024,32,0.0
bol u misicima,2024,33,0.0
bol u misicima,2024,34,0.0
bol u misicima,2024,35,0.0
bol u misicima,2024,36,0.0
bol u misicima,2024,37,0.0
bol u misicima,2024,38,0.0
bol u misicima,2024,39,0.0
bol u misicima,2024,40,0.0
bol u misicima,2024,41,0.0
bol u misicima,2024,42,0.0
bol u misicima,2024,43,0.0
bol u misicima,2024,44,0.0
bol u misicima,2024,45,0.0
bol u misicima,2024,46,0.0
bol u misicima,2024,47,0.0
bol u misicima,2024,48,0.0
bol u misicima,2024,49,0.0
bol u misicima,2024,50,0.0
bol u misicima,2024,51,0.0
bol u misicima,2024,52,0.0
bol u misicima,2025,1,0.0
bol u misicima,2025,2,0.0
bol u misicima,2025,3,0.0
bol u misicima,2025,4,0.0
bol u misicima,2025,5,0.0
bol u misicima,2025,6,0.0
bol u misicima,2025,7,0.0
bol u misicima,2025,8,0.0
bol u misicima,2025,9,0.0
bol u misicima,2025,10,87.92620145492037
bol u misicima,2025,11,0.0
bol u misicima,2025,12,0.0
bol u misicima,2025,13,82.65062936762514
bol u misicima,2025,14,0.0
bol u misicima,2025,15,0.0
bol u misicima,2025,16,0.0
bol u misicima,2025,17,0.0
bol u misicima,2025,18,0.0
bol u misicima,2025,19,0.0
bol u misicima,2025,20,0.0
bol u misicima,2025,21,0.0
bol u misicima,2025,22,0.0
bol u misicima,2025,23,0.0
bol u misicima,2025,24,0.0
bol u misicima,2025,25,0.0
bol u misicima,2025,26,0.0
bol u misicima,2025,27,0.0
bol u misicima,2025,28,0.0
bol u misicima,2025,29,0.0
bol u misicima,2025,30,0.0
bol u misicima,2025,31,0.0
bol u misicima,2025,32,0.0
bol u misicima,2025,33,0.0
bol u misicima,2025,34,0.0
bol u misicima,2025,35,0.0
bol u misicima,2025,36,0.0
bol u misicima,2025,37,0.0
bol u misicima,2025,38,0.0
bol u misicima,2025,39,0.0
bol u misicima,2025,40,0.0
bol u misicima,2025,41,0.0
bol u misicima,2025,42,0.0
bol u misicima,2025,43,0.0
bol u misicima,2025,44,0.0
bol u misicima,2025,45,0.0
bol u misicima,2025,46,0.0
bol u misicima,2025,47,0.0
bol u misicima,2025,48,0.0
bol u misicima,2025,49,0.0
bol u misicima,2025,50,0.0
bol u misicima,2025,51,0.0
bol u misicima,2025,52,0.0
bol u misicima,2026,1,0.0
bol u misicima,2026,2,0.0
bol u misicima,2026,3,0.0
bol u misicima,2026,4,0.0
bol u misicima,2026,5,0.0
bol u misicima,2026,6,0.0
bol u misicima,2026,7,0.0
bol u misicima,2026,8,0.0
bol u misicima,2026,9,0.0
bol u misicima,2026,10,0.0
bol u misicima,2026,11,0.0
bol u misicima,2026,12,0.0
bol u misicima,2026,13,0.0
bol u misicima,2026,14,0.0
bol u misicima,2026,15,0.0
bol u misicima,2026,16,0.0
bol u misicima,2026,17,0.0
bol u misicima,2026,18,0.0
bol u misicima,2026,19,0.0
bol u misicima,2026,20,0.0
bol u misicima,2026,21,0.0
bol u misicima,2026,22,0.0
bol u misicima,2026,23,0.0
bol u misicima,2026,24,0.0
bol u misicima,2026,25,0.0
bol u misicima,2026,26,0.0
bol u misicima,2026,27,0.0
bol u misicima,2026,28,0.0
bol u misicima,2026,29,0.0
bol u misicima,2026,30,100.0
bol u misicima,2026,31,82.0
bronhitis,2013,1,63.0
bronhitis,2013,2,58.0
bronhitis,2013,3,53.0
bronhitis,2013,4,56.0
bronhitis,2013,5,58.0
bronhitis,2013,6,60.0
bronhitis,2013,7,63.0
bronhitis,2013,8,42.0
bronhitis,2013,9,72.0
bronhitis,2013,10,47.0
bronhitis,2013,11,63.0
bronhitis,2013,12,44.0
bronhitis,2013,13,46.0
bronhitis,2013,14,50.0
bronhitis,2013,15,33.0
bronhitis,2013,16,37.0
bronhitis,2013,17,48.0
bronhitis,2013,18,35.0
bronhitis,2013,19,0.0
bronhitis,2013,20,28.0
bronhitis,2013,21,36.0
bronhitis,2013,22,34.0
bronhitis,2013,23,35.0
bronhitis,2013,24,32.0
bronhitis,2013,25,0.0
bronhitis,2013,26,0.0
bronhitis,2013,27,31.0
bronhitis,2013,28,33.0
bronhitis,2013,29,0.0
bronhitis,2013,30,0.0
bronhitis,2013,31,0.0
bronhitis,2013,32,0.0
bronhitis,2013,33,0.0
bronhitis,2013,34,35.0
bronhitis,2013,35,33.0
bronhitis,2013,36,28.0
bronhitis,2013,37,37.0
bronhitis,2013,38,67.0
bronhitis,2013,39,43.0
bronhitis,2013,40,61.0
bronhitis,2013,41,68.0
bronhitis,2013,42,45.0
bronhitis,2013,43,39.0
bronhitis,2013,44,49.0
bronhitis,2013,45,47.0
bronhitis,2013,46,60.0
bronhitis,2013,47,64.0
bronhitis,2013,48,56.0
bronhitis,2013,49,62.0
bronhitis,2013,50,57.0
